100 403
1 4
1 14
1 38
1 56
1 67
1 68
1 98
2 86
2 90
3 7
3 11
3 62
3 80
3 81
4 20
4 35
4 40
4 90
5 4
5 21
5 69
5 70
5 78
5 82
6 7
6 38
6 43
6 68
6 93
7 28
7 52
7 80
8 37
8 47
8 63
8 100
9 48
9 50
9 58
9 97
10 27
10 37
10 38
10 59
10 72
10 75
11 14
13 10
13 29
13 46
13 59
13 85
14 18
15 20
16 5
16 7
16 13
16 23
16 32
16 33
16 56
16 63
16 67
16 71
17 24
17 66
17 70
17 76
18 17
18 30
18 35
18 49
18 84
18 90
18 96
19 14
19 42
19 49
19 97
20 23
20 42
20 89
21 91
22 9
22 32
22 61
22 70
22 74
22 100
23 24
23 89
24 48
24 87
24 94
24 100
25 12
25 36
26 3
26 85
26 89
27 2
27 4
27 16
27 20
27 42
27 67
28 44
28 46
28 71
29 4
29 15
29 63
29 65
29 71
29 79
29 94
30 20
30 77
31 2
31 51
31 60
31 72
31 86
31 87
31 90
32 2
32 19
32 56
32 72
32 91
32 94
33 26
33 48
33 57
33 77
33 80
33 98
34 30
34 54
34 82
34 87
34 95
35 53
35 57
35 64
36 71
36 73
36 82
37 9
37 70
37 93
38 21
38 22
38 50
38 66
38 67
39 31
39 59
39 64
39 89
40 19
40 76
40 87
41 9
41 24
41 52
41 53
41 64
41 69
41 79
42 3
42 55
42 91
43 55
43 63
43 96
44 53
44 64
44 66
45 7
45 27
45 34
45 35
46 15
46 62
46 70
47 43
47 63
47 94
47 96
48 20
48 58
48 86
48 91
49 14
49 18
49 44
49 47
49 53
49 78
49 82
49 86
50 27
50 30
50 36
50 59
50 72
50 76
50 87
50 100
51 5
51 6
51 61
51 77
51 99
52 10
52 39
52 56
52 71
53 6
53 13
53 27
53 46
53 85
54 45
54 58
55 23
55 66
56 15
56 17
56 34
56 89
56 97
57 11
57 72
57 98
58 3
58 12
58 20
58 26
58 50
58 72
58 91
58 92
59 15
59 49
60 22
60 31
60 36
60 54
60 70
60 76
61 15
61 36
61 60
62 44
63 18
64 25
64 45
64 61
64 98
65 50
65 95
66 14
66 15
66 41
66 47
66 94
66 100
67 73
67 94
68 2
68 26
68 91
68 94
69 32
69 81
69 85
69 96
70 15
70 58
70 63
70 75
71 14
71 16
71 23
71 36
71 48
71 54
71 82
72 7
72 11
72 14
72 25
72 38
72 61
73 8
73 33
73 46
73 49
74 4
74 13
74 35
74 41
74 48
74 80
75 11
75 55
75 63
75 65
75 74
75 94
76 16
76 41
76 55
76 100
77 21
77 48
77 67
77 70
77 91
77 93
77 98
78 23
78 51
79 3
79 23
79 54
80 25
80 34
80 57
80 78
81 88
82 16
82 18
82 87
83 12
83 18
83 55
83 61
83 73
84 49
84 56
84 80
85 61
85 65
85 80
85 96
86 4
86 23
86 33
86 57
87 15
87 24
87 72
88 25
88 38
88 57
89 67
89 82
90 24
90 25
90 26
90 50
90 70
90 76
91 1
91 70
92 26
92 60
93 19
93 49
93 71
93 78
93 82
93 85
94 23
94 45
94 51
94 92
95 50
95 53
95 58
96 14
96 21
97 13
97 26
97 29
97 40
97 41
97 76
98 10
98 22
98 24
98 67
98 93
99 53
99 64
100 5
100 12
100 19
100 43
100 52
