100 291
1 35
1 90
1 95
1 97
2 19
2 63
2 64
3 62
3 74
3 82
4 3
4 60
4 73
4 89
5 59
5 66
5 75
5 97
5 99
6 66
6 71
6 87
6 89
7 79
8 42
9 15
9 38
9 42
10 37
10 45
10 58
10 97
11 25
11 66
11 73
12 8
12 30
12 45
12 76
14 49
15 22
15 37
15 87
16 46
16 83
16 91
17 1
18 29
18 72
18 82
18 86
19 88
20 2
20 8
20 25
20 64
20 85
21 37
21 93
22 20
22 42
22 78
23 21
23 35
24 7
24 43
24 47
24 91
25 12
25 20
25 83
25 88
26 40
26 43
26 67
27 13
27 30
28 18
28 21
28 43
28 92
29 34
29 58
29 61
29 62
29 65
29 93
30 62
30 97
31 14
31 27
31 43
31 98
32 11
32 19
32 34
32 40
32 49
32 65
33 45
33 68
33 98
34 36
35 11
35 12
35 62
35 81
35 91
36 55
37 23
37 33
37 57
37 66
37 73
39 13
39 32
39 83
40 60
40 61
41 2
41 9
41 70
42 7
42 17
42 24
42 52
43 16
43 18
43 21
44 2
44 33
45 34
45 62
45 74
45 99
46 76
47 1
47 48
48 7
48 59
48 66
48 71
48 99
49 37
49 46
50 2
50 4
50 41
50 53
50 55
50 63
50 65
50 86
50 89
51 43
51 57
52 40
52 46
52 71
53 81
53 87
54 19
55 42
56 36
56 74
57 9
57 15
57 45
57 55
57 91
59 4
59 8
59 15
59 64
60 84
60 93
61 6
61 47
61 65
61 92
62 47
62 53
62 94
62 96
63 25
63 60
63 94
64 62
64 85
65 20
65 40
65 41
65 62
66 17
66 18
66 75
67 69
67 87
67 100
68 16
68 26
68 60
68 82
68 93
68 94
70 36
70 44
70 87
71 3
71 83
72 68
73 52
73 68
73 90
74 40
74 47
74 75
74 82
75 8
75 14
75 55
75 58
75 65
75 89
76 1
76 28
76 50
76 85
77 35
77 97
78 19
78 28
78 35
78 81
78 95
79 45
79 62
79 86
80 60
80 85
81 6
81 77
82 49
83 20
83 27
83 39
83 73
84 18
84 70
84 97
85 38
85 49
85 84
86 7
86 12
86 21
86 36
86 95
87 15
87 18
87 30
87 45
88 35
88 73
89 39
90 50
91 55
91 100
92 81
93 10
93 15
93 53
93 69
94 22
94 30
94 74
95 46
95 69
96 69
96 90
96 98
97 17
97 68
97 73
98 70
99 16
99 48
99 58
99 86
100 41
100 87
