100 252
1 16
1 21
1 61
1 68
2 5
2 19
2 47
2 48
2 86
2 98
3 35
4 2
4 37
4 67
4 98
5 8
5 29
5 78
6 74
7 59
7 86
8 28
8 40
8 69
8 83
9 18
9 52
10 9
10 69
10 93
11 10
11 62
12 54
12 76
13 35
13 42
14 59
15 64
15 71
15 75
15 92
15 95
15 98
16 10
16 66
17 6
17 8
17 10
17 64
17 90
18 13
18 14
18 64
19 11
19 32
19 48
19 58
19 82
20 14
20 18
20 95
22 42
22 49
22 96
23 16
23 85
24 3
24 35
25 50
25 72
25 74
26 68
27 6
27 10
27 37
27 40
27 83
28 59
29 33
29 47
29 90
29 95
30 12
30 15
30 16
30 56
30 68
30 80
31 63
31 74
31 91
32 11
32 56
32 70
33 14
33 15
33 68
33 84
34 37
34 60
35 20
35 23
35 55
35 57
36 9
36 98
37 18
39 19
40 18
40 86
41 78
43 9
43 68
44 45
44 78
45 28
45 38
45 56
46 28
47 29
47 46
47 68
48 18
48 35
48 52
48 65
48 82
50 4
50 39
50 58
50 76
51 54
51 80
51 88
51 90
52 5
52 10
52 38
52 74
52 97
53 57
54 66
54 86
55 13
55 46
55 68
55 69
56 21
56 67
56 97
57 49
57 61
58 17
58 40
58 61
58 93
59 13
59 68
59 73
59 76
59 87
59 100
63 9
63 21
63 33
63 35
64 22
64 32
65 1
66 4
66 56
66 92
67 8
67 21
67 48
67 96
68 26
68 89
69 1
69 33
69 75
70 27
70 36
70 50
70 60
70 68
70 73
71 9
73 7
73 17
74 39
74 92
74 95
75 63
76 11
76 14
76 44
76 68
77 64
78 49
78 58
78 90
79 97
80 3
80 74
81 8
81 27
81 96
82 33
82 57
83 42
84 62
84 98
85 78
86 17
86 45
87 20
87 36
87 79
87 88
88 24
88 77
89 39
89 40
90 29
90 82
91 14
91 44
91 97
91 99
92 8
92 48
92 67
92 94
93 44
94 50
95 56
95 62
95 89
96 9
96 53
96 79
97 30
97 44
97 87
97 96
98 54
98 61
99 48
100 27
100 65
100 88
