100 247
1 2
1 15
1 23
1 61
1 81
1 84
2 5
2 83
3 14
3 18
3 23
3 31
4 38
4 49
4 82
5 3
5 29
5 36
6 80
6 88
7 69
8 38
8 59
8 87
9 12
9 58
10 77
11 61
11 100
12 21
12 24
12 26
12 30
12 34
12 51
12 55
12 61
12 95
13 86
14 41
14 73
14 79
15 27
15 40
15 62
16 19
16 71
16 94
17 73
18 42
18 61
18 67
18 69
19 42
20 14
20 53
21 45
21 52
21 84
22 6
22 12
22 19
22 32
23 97
24 79
24 88
25 11
25 91
26 18
26 25
26 85
27 81
28 4
28 64
28 87
29 42
29 51
30 37
30 47
31 40
31 47
31 60
32 11
32 46
32 50
33 77
34 26
34 46
34 51
35 70
35 81
36 25
36 30
37 7
37 25
37 56
37 92
38 6
38 59
38 92
39 3
39 7
39 87
39 96
39 100
40 50
40 55
40 82
41 3
41 5
41 11
42 15
42 19
42 63
42 81
43 14
43 15
43 47
44 17
44 66
44 97
45 36
45 41
45 65
46 7
46 13
46 36
46 49
46 57
46 83
47 49
47 98
48 28
48 61
48 76
49 30
49 71
50 26
50 49
50 55
50 70
51 47
51 98
52 19
53 8
53 21
53 40
53 41
53 76
55 56
56 64
56 81
57 28
57 96
58 37
58 88
59 71
60 62
61 62
61 69
61 98
62 87
63 9
63 21
63 72
63 93
65 22
65 25
66 6
66 20
66 55
66 64
67 30
67 31
67 89
69 5
69 31
70 4
70 22
70 37
70 78
70 81
71 25
71 58
71 61
71 67
72 88
72 95
73 43
73 63
73 78
74 27
74 48
74 87
74 92
76 6
76 31
76 65
77 31
77 100
78 10
78 29
78 44
78 81
79 9
80 25
81 57
81 75
81 89
81 92
82 62
84 52
84 54
84 72
84 95
85 53
85 54
85 59
86 1
86 24
86 43
86 100
87 22
87 34
88 69
90 40
91 93
91 96
92 35
92 52
93 7
93 78
94 21
94 29
94 40
96 12
96 51
97 46
97 82
98 14
98 69
99 3
99 66
99 90
100 6
100 18
100 83
