100 415
1 24
1 52
2 18
2 42
2 69
3 4
3 5
3 31
3 36
3 39
3 53
3 64
3 69
4 14
4 17
4 33
4 35
4 74
5 11
5 13
5 42
5 54
5 56
5 58
5 75
5 86
6 20
6 43
6 50
6 60
6 71
7 8
7 25
7 56
8 3
8 29
8 33
8 49
8 61
8 87
9 12
9 18
9 37
9 59
10 63
11 3
11 17
11 22
11 69
11 80
11 87
11 90
12 4
12 6
12 24
12 53
12 80
13 24
13 29
13 62
13 89
14 19
14 29
14 48
14 59
14 72
15 53
15 56
16 40
16 44
16 53
16 56
17 25
17 28
17 56
17 66
17 87
18 43
19 44
19 74
19 78
19 85
20 47
20 65
20 80
20 87
21 37
21 52
22 42
22 47
22 65
22 67
22 81
22 84
22 89
22 90
22 98
23 32
23 82
24 10
24 14
24 38
24 60
24 65
25 24
25 76
25 87
26 11
26 17
26 31
26 40
26 45
26 90
27 75
28 9
28 11
28 87
29 26
29 28
29 33
29 56
29 74
29 81
29 87
30 51
30 54
30 98
31 12
31 21
31 45
31 70
32 1
32 24
32 65
32 74
33 27
33 42
33 84
33 93
33 100
34 35
34 56
34 69
34 88
35 17
35 33
35 43
35 49
35 59
35 94
35 99
36 74
36 95
37 2
37 23
37 35
37 94
38 27
38 40
38 82
39 4
39 20
39 29
39 69
40 1
40 13
40 39
40 74
40 83
41 15
41 24
41 50
41 55
41 64
41 72
41 78
42 37
43 10
43 15
43 97
44 4
44 22
44 40
44 59
44 71
45 19
45 84
46 29
46 30
46 49
46 100
47 5
47 67
47 74
47 75
47 90
48 11
48 58
48 91
49 17
49 57
49 62
49 75
49 90
50 28
50 91
50 96
50 98
51 11
51 14
51 40
51 42
51 57
51 64
51 66
51 81
52 48
52 68
52 71
52 82
53 16
53 84
54 16
54 35
54 42
55 10
55 26
56 20
57 38
57 93
58 4
58 38
58 41
58 67
58 78
59 46
59 47
59 73
59 83
60 2
61 4
61 21
61 31
61 57
61 60
61 71
61 74
62 23
62 50
62 51
63 29
63 43
63 64
63 68
63 73
63 90
64 22
64 25
64 41
64 74
64 89
65 1
65 31
65 72
65 79
65 96
66 33
66 51
66 76
68 14
68 31
68 46
68 81
69 20
69 29
69 55
69 58
70 2
70 18
70 41
70 47
70 65
70 74
70 75
70 84
70 93
70 100
71 3
71 36
71 65
71 67
72 7
72 14
72 18
72 34
72 61
72 92
73 13
73 32
73 66
73 95
74 10
74 37
74 43
74 90
74 96
74 99
75 11
75 27
75 52
76 36
76 66
76 77
77 68
77 75
77 85
78 5
78 39
78 50
79 71
79 78
80 26
80 56
80 76
80 86
80 87
80 98
82 29
82 30
82 45
82 47
82 50
82 75
82 78
82 79
82 85
83 22
83 47
83 59
83 72
83 76
84 6
84 32
84 40
84 73
84 76
84 87
84 88
85 12
85 25
85 89
85 90
86 24
86 66
86 89
86 95
87 54
87 100
88 30
88 55
88 58
88 67
88 76
88 85
88 89
89 36
90 39
90 53
90 58
91 8
91 27
91 29
91 48
91 57
92 17
92 23
92 31
92 63
92 69
93 7
93 96
94 13
94 28
94 62
94 99
95 31
95 39
95 45
95 50
95 83
96 32
96 35
96 45
96 82
97 1
97 31
97 56
97 70
97 87
97 99
98 43
98 53
98 73
98 100
99 4
99 30
99 51
99 62
99 78
100 3
100 53
100 56
100 74
100 87
100 94
