100 408
1 13
1 66
1 67
1 84
1 95
2 36
2 66
2 85
3 28
3 82
4 10
4 100
5 16
5 42
5 65
6 17
6 38
6 56
7 6
7 30
7 50
7 56
7 57
7 59
7 90
7 91
8 45
8 97
8 100
9 23
10 34
10 65
11 1
11 19
11 28
11 46
11 67
12 23
12 31
12 34
12 48
12 90
12 99
13 7
13 24
13 46
14 28
14 61
14 87
15 22
15 62
16 2
16 3
16 68
17 1
17 52
18 12
18 27
18 38
18 84
19 54
20 33
20 60
20 69
21 7
21 22
21 37
21 46
21 57
21 84
21 92
22 11
22 16
22 40
22 47
22 49
22 72
22 99
23 11
23 18
23 20
23 28
23 34
23 55
23 86
23 96
24 36
24 42
24 61
24 84
25 5
25 9
25 20
25 75
25 79
25 91
26 60
27 2
27 9
27 33
27 52
28 30
28 93
29 17
29 19
29 39
29 72
29 97
30 13
30 22
30 34
30 65
30 66
30 68
30 79
30 85
30 97
31 39
31 40
31 74
32 21
32 22
32 97
33 6
33 31
33 53
34 24
34 49
34 68
34 75
35 10
35 72
35 96
36 39
36 44
36 68
36 73
36 92
37 17
37 77
38 4
38 13
38 39
38 59
38 65
38 71
38 72
38 82
39 6
39 53
39 73
39 97
39 100
40 4
40 73
40 100
41 11
41 26
41 52
41 66
41 75
42 45
42 55
42 59
42 79
42 81
43 24
43 69
43 77
43 78
44 4
44 24
44 26
44 34
44 54
44 67
44 73
44 76
45 16
45 65
46 7
46 16
46 28
46 47
46 91
47 15
47 98
49 20
49 55
49 61
49 86
50 2
50 30
50 40
50 69
50 91
50 95
51 35
51 61
51 77
51 83
51 90
51 99
52 2
52 14
52 28
52 41
52 42
52 55
52 77
53 13
53 74
53 77
53 80
53 87
54 2
54 3
54 66
54 67
54 75
54 83
55 45
55 58
55 63
55 73
55 75
55 93
56 11
56 49
56 53
56 71
56 96
57 34
57 42
57 93
58 8
58 11
58 15
58 69
58 86
59 8
59 22
59 35
59 83
60 44
60 70
61 15
61 21
62 13
62 19
62 36
62 80
62 98
63 5
63 7
63 13
63 21
63 82
63 93
64 38
64 59
65 51
65 53
65 57
65 62
65 77
65 92
66 8
66 44
67 20
67 34
67 49
67 80
68 2
68 22
68 50
68 55
68 93
69 3
69 15
69 38
69 67
69 78
69 79
69 86
70 41
70 78
70 90
71 16
71 45
71 54
71 75
71 82
72 45
73 13
73 34
73 53
73 56
73 62
73 91
74 16
74 33
75 61
75 70
75 72
76 9
76 47
76 51
76 56
77 7
77 51
77 74
77 98
77 100
78 34
78 37
78 49
78 72
78 94
79 20
79 34
79 60
79 78
79 81
79 99
80 37
80 40
81 10
81 19
81 23
82 33
82 39
82 90
82 98
83 14
83 19
83 80
84 27
84 40
84 79
84 83
84 88
85 55
85 67
85 89
86 12
86 30
86 76
86 91
86 99
87 38
87 56
87 57
87 69
87 78
87 95
88 5
88 92
89 16
89 19
89 26
89 55
89 66
89 68
90 3
90 68
90 70
91 4
91 18
91 38
91 42
91 98
92 9
92 32
92 35
92 43
92 65
92 98
93 14
93 26
93 37
94 3
94 4
94 49
94 56
95 14
95 32
95 36
95 58
96 6
96 13
96 46
97 21
97 58
97 71
97 72
97 94
98 37
98 57
98 65
99 56
99 83
99 98
100 13
100 14
100 19
100 71
100 86
