100 366
1 84
1 88
2 1
2 36
2 57
3 8
3 29
3 39
3 45
3 72
4 24
4 71
5 10
5 12
5 27
5 40
5 43
6 29
6 61
7 34
7 66
7 69
7 81
8 7
8 40
8 87
9 29
9 46
9 68
9 88
10 3
10 74
10 77
10 81
11 13
11 45
11 69
11 97
12 10
12 77
12 94
13 8
13 33
13 65
13 72
13 75
13 76
14 41
15 3
15 41
15 53
16 36
16 38
16 42
16 74
16 80
16 81
16 100
17 1
17 13
18 91
19 2
19 34
19 58
20 2
20 16
20 23
20 36
20 57
20 81
20 82
20 100
21 10
21 25
21 53
22 13
22 46
22 60
22 94
23 43
23 61
23 63
23 69
23 76
23 82
24 8
24 9
24 16
24 19
24 21
24 59
24 74
24 85
24 97
25 17
25 31
25 35
25 44
25 45
25 57
26 11
26 55
26 74
26 77
27 19
27 48
27 60
27 67
27 70
28 1
28 13
28 20
28 37
28 98
29 52
31 43
31 58
31 98
32 7
32 20
32 28
32 33
32 51
32 78
33 1
33 15
33 28
33 60
33 95
34 28
34 70
34 76
35 30
35 40
35 63
35 67
35 95
36 11
36 57
36 62
36 73
37 30
37 46
37 77
40 1
40 43
40 68
41 85
42 13
42 71
43 60
43 65
44 37
44 38
44 57
44 64
44 77
44 84
45 17
45 26
45 36
45 48
45 55
45 68
45 87
45 97
46 15
46 43
46 49
47 10
47 12
47 25
47 71
48 13
48 35
49 28
49 52
49 53
50 28
50 80
51 62
51 71
52 12
52 26
52 31
53 65
53 68
53 100
54 29
54 39
54 82
55 7
55 33
55 41
55 70
55 73
55 89
55 93
56 41
57 7
57 10
57 35
57 37
58 37
58 38
58 48
58 66
58 70
58 73
59 3
59 4
59 75
60 85
60 86
61 19
61 76
61 80
61 82
62 43
62 73
63 80
63 85
63 89
64 5
64 8
64 28
64 81
65 55
65 71
66 6
66 72
66 78
67 11
67 24
67 42
67 49
67 63
67 94
68 37
68 43
68 78
69 51
69 52
69 53
70 22
70 25
70 59
71 57
71 82
72 10
72 73
72 87
72 98
73 16
73 32
73 39
73 49
73 51
73 62
73 63
73 74
73 80
74 11
74 31
74 57
74 82
74 89
75 14
75 19
75 21
75 46
75 50
75 54
75 55
75 58
75 79
76 47
76 69
76 77
77 5
77 8
77 10
77 31
77 65
77 68
77 99
78 6
78 14
78 21
78 47
78 71
78 81
79 38
79 47
79 81
80 13
80 79
81 59
81 70
81 85
82 30
83 27
83 46
84 13
84 28
84 45
85 5
85 30
85 53
86 2
86 16
86 29
86 39
86 53
87 14
87 33
87 47
87 53
87 84
88 70
88 71
88 93
89 14
89 27
89 49
89 58
89 66
90 58
91 3
91 5
92 22
92 80
92 100
93 6
93 36
93 77
94 10
94 14
94 43
95 6
95 7
95 8
95 25
95 50
95 51
95 59
95 68
96 21
96 33
96 56
96 71
96 76
96 94
97 40
97 65
98 11
98 17
98 37
98 94
99 78
100 10
100 40
100 43
100 47
100 65
100 70
