100 391
1 6
1 21
1 53
1 89
1 90
2 9
2 56
2 98
3 81
4 5
4 7
4 19
4 75
5 21
5 61
5 88
5 99
6 29
6 51
6 64
6 77
6 81
6 90
7 37
7 53
7 90
8 20
8 28
8 52
8 77
8 82
9 4
9 42
9 69
9 96
10 28
10 39
10 49
11 1
11 59
11 81
11 89
12 20
12 63
12 67
13 3
13 7
13 80
13 87
14 30
14 41
14 56
14 62
14 94
14 96
15 4
15 9
16 18
16 41
16 59
16 62
17 6
17 35
17 58
17 92
18 16
18 57
18 59
18 64
18 68
18 73
18 76
18 99
19 28
19 45
19 56
20 74
20 91
21 9
21 46
21 60
21 68
21 78
21 92
22 3
23 13
23 22
23 46
23 51
23 75
23 87
24 22
24 30
24 39
24 54
24 77
24 92
25 50
25 73
25 87
25 92
26 6
26 25
26 52
27 3
27 16
27 32
27 51
27 67
27 92
27 94
27 96
28 40
28 43
29 44
30 8
30 61
30 86
30 88
30 94
31 45
31 95
32 14
32 21
32 24
32 70
32 87
33 44
33 55
33 66
33 92
33 95
33 97
34 13
34 23
34 31
34 45
34 57
34 60
35 17
35 20
35 37
35 73
35 90
36 3
36 5
36 17
36 45
36 73
36 76
36 98
37 19
37 35
37 40
37 43
37 57
37 87
37 92
38 16
38 17
38 50
38 53
39 27
39 81
39 87
39 92
40 35
40 56
40 73
40 74
41 80
41 94
42 11
42 33
42 46
42 93
43 57
43 74
43 90
44 46
44 60
44 64
44 76
45 14
45 17
45 24
46 1
46 19
46 20
46 35
46 59
46 71
46 79
47 18
49 12
49 28
49 71
50 1
50 26
50 99
51 26
51 42
51 49
51 52
51 55
51 60
51 62
52 47
52 66
53 23
53 77
53 83
53 99
54 29
54 72
54 73
54 75
54 86
54 89
55 45
55 72
55 76
55 81
56 2
56 18
56 92
57 24
57 40
57 59
57 80
58 66
59 7
59 57
59 64
60 31
60 38
60 49
60 53
60 56
60 95
61 11
61 32
61 81
62 11
62 28
62 51
63 2
63 9
63 21
63 38
63 40
63 66
63 79
65 43
65 52
65 61
65 77
66 37
67 24
67 49
67 75
67 90
68 23
68 65
68 75
68 94
68 99
69 28
69 52
69 61
69 65
69 96
70 14
70 26
70 80
70 92
71 8
71 28
71 29
71 38
71 45
71 58
71 74
71 92
71 100
72 39
72 82
72 95
73 6
73 8
73 27
73 62
73 67
73 71
74 1
74 3
74 24
74 34
75 5
75 62
75 87
76 18
76 38
76 60
76 90
77 16
77 29
77 65
77 78
78 13
78 44
78 85
78 86
79 26
79 76
80 2
80 10
80 24
80 41
80 49
80 63
81 42
81 47
81 96
82 50
82 68
82 71
83 18
83 55
83 74
84 22
84 46
84 87
85 8
85 13
85 33
85 58
86 93
87 54
87 69
87 78
87 93
88 19
88 42
88 47
88 50
88 74
88 80
88 97
89 15
89 54
89 59
90 30
90 60
90 71
90 96
91 9
91 29
91 41
91 60
91 66
92 10
92 27
92 94
93 24
93 29
93 56
93 61
93 62
93 97
94 48
94 62
95 46
95 52
95 87
96 67
96 69
96 72
97 23
97 46
97 100
98 50
98 65
98 92
99 2
99 28
99 36
99 62
99 69
99 90
99 94
