100 297
1 19
1 47
1 48
2 77
3 92
4 8
4 43
4 55
4 79
5 26
5 41
5 53
6 11
6 66
7 8
7 18
7 79
7 81
8 43
9 18
9 36
9 75
10 13
10 32
10 80
11 2
11 13
11 29
11 86
11 88
11 95
12 26
12 32
12 47
12 93
12 98
13 39
14 4
14 6
14 34
14 39
14 78
14 87
15 33
15 58
15 99
16 31
16 58
16 83
17 56
18 71
18 100
19 17
19 56
19 90
19 94
20 25
20 30
21 27
21 29
23 2
23 10
23 35
23 66
23 87
23 98
23 99
24 1
24 31
24 47
24 81
24 84
25 11
25 30
25 46
25 52
26 41
26 69
26 97
27 50
27 60
27 91
27 96
28 36
28 55
28 57
28 69
28 77
28 80
29 53
29 84
30 55
30 89
31 4
31 52
31 60
31 65
31 70
32 13
32 48
32 98
33 17
33 49
33 76
33 88
33 97
33 100
34 32
34 92
35 11
35 16
35 44
35 62
35 68
37 22
38 94
39 16
39 48
39 57
40 8
40 24
41 46
41 89
42 7
42 19
42 68
42 72
43 2
43 49
43 85
44 57
45 26
45 30
45 95
46 13
46 21
46 81
46 98
46 99
47 24
47 46
47 69
47 72
47 98
48 52
48 88
49 19
49 34
49 51
51 2
51 17
51 35
52 9
52 21
52 41
53 11
53 43
53 83
54 16
54 26
54 82
55 56
56 44
57 22
57 77
57 90
57 95
58 28
58 37
58 90
60 94
61 3
61 29
61 58
61 60
62 32
62 73
63 56
63 89
63 95
64 53
64 79
65 61
66 7
66 60
66 68
66 98
67 1
67 20
67 45
67 97
68 73
69 2
69 54
69 91
69 99
70 12
70 38
70 68
70 75
70 92
71 18
71 20
71 26
71 29
71 30
71 88
72 96
73 2
73 95
75 12
75 14
75 27
75 56
76 3
76 58
77 5
77 20
77 29
77 33
77 84
78 26
78 60
78 100
79 36
79 39
79 42
79 60
79 77
80 70
80 79
80 81
81 46
81 53
81 71
82 7
82 27
82 88
82 100
83 4
84 42
84 54
84 98
85 91
86 34
86 46
86 66
87 53
88 17
88 34
88 66
88 75
89 12
89 15
89 44
89 50
89 57
89 69
89 78
90 17
90 54
90 64
90 77
90 85
91 15
91 34
91 44
91 64
91 80
92 9
92 47
93 39
93 81
95 9
95 49
95 61
95 71
95 87
96 7
96 27
96 57
96 65
96 68
97 8
97 11
97 37
97 67
98 4
98 32
98 61
98 82
98 86
99 33
99 66
99 71
100 22
100 25
