100 248
1 94
2 14
2 23
3 61
3 71
3 80
4 7
4 10
4 33
4 42
4 51
5 21
5 33
5 45
5 86
6 17
6 23
6 51
7 32
7 39
8 7
8 93
9 30
9 35
9 93
10 11
10 44
10 70
11 22
11 48
11 66
12 78
12 91
13 19
13 59
14 11
14 35
14 38
14 67
15 5
15 19
15 40
15 77
15 81
16 37
16 49
16 53
16 94
17 8
17 37
17 57
17 97
18 44
18 74
19 6
19 43
19 67
19 88
20 5
20 38
20 55
20 57
20 65
21 12
21 47
21 72
22 32
22 37
22 41
22 49
22 81
22 88
23 14
23 93
24 27
25 1
26 5
26 35
26 53
27 34
27 91
27 95
27 97
27 99
28 6
29 92
30 7
31 79
32 31
32 56
32 76
32 89
33 26
33 63
33 94
34 39
34 46
34 79
34 85
34 86
34 88
36 99
37 3
37 21
37 59
37 74
37 88
38 20
38 96
39 11
39 58
39 80
40 7
40 59
41 65
41 79
42 50
42 68
42 85
43 2
43 6
43 31
43 62
44 20
44 100
45 32
46 5
46 18
46 21
46 33
46 69
47 87
47 96
48 23
48 65
48 74
48 88
48 91
49 17
49 46
49 53
50 7
50 38
50 58
50 61
50 78
50 99
52 18
52 32
52 40
52 85
53 10
53 70
54 99
55 38
56 63
57 15
57 20
57 28
57 43
57 46
57 71
59 75
60 9
60 49
60 87
60 99
61 68
62 4
63 4
63 48
65 13
65 39
65 97
66 24
66 59
67 14
67 18
67 91
67 93
68 33
68 62
68 80
68 97
69 66
70 22
70 27
70 31
71 88
72 29
74 43
74 51
74 77
75 14
75 89
75 94
76 4
77 53
77 62
77 66
77 72
78 84
79 62
79 97
80 54
80 77
80 92
81 6
82 40
82 51
83 40
83 74
84 30
84 31
84 38
84 61
85 100
87 73
88 40
89 59
90 69
90 73
91 87
91 96
92 60
92 86
92 94
93 29
93 39
93 75
93 100
94 28
94 77
95 21
95 65
95 92
96 55
97 38
97 40
97 56
97 73
98 46
98 89
99 56
99 66
100 44
100 65
100 97
